  -0.151045    -0.57209    0.427914   0.0710199    0.347697    0.337725   0.0664158  -0.0629299   -0.271978   -0.546336    0.418716   0.0321866    0.307468    0.222717    0.460024   0.0504506 -0.00748588   -0.726379   0.0580066   0.0987528     4.24194    0.206742   0.0861425      2.6138     4.13216	-2012.31
  -0.151045    -0.57209    0.427914   0.0710199    0.347697    0.337725   0.0664158  -0.0629299   -0.271978   -0.546336    0.418716   0.0321866    0.307468    0.222717    0.460024   0.0504506 -0.00748588   -0.726379   0.0580066   0.0987528     4.24194    0.206742   0.0861425      2.6138     4.13216	-2012.31
   1.30813   0.216544   0.365226      1.244    1.27777  -0.133798 -0.0429324  0.0300428  -0.182609  -0.177092   0.439387  0.0106309   0.330319   0.217431   0.443345  0.0388247   0.119513  -0.711019  0.0657804 -0.0397537    2.11037   0.324517   0.111066    3.06006    7.04777	-1345.09
   1.30813   0.216544   0.365226      1.244    1.27777  -0.133798 -0.0429324  0.0300428  -0.182609  -0.177092   0.439387  0.0106309   0.330319   0.217431   0.443345  0.0388247   0.119513  -0.711019  0.0657804 -0.0397537    2.11037   0.324517   0.111066    3.06006    7.04777	-1345.09
  1.37762   0.75459  0.298285   1.36764   1.16317  -0.17085 -0.111401  0.112617 -0.178862 -0.131683  0.447231 0.0186884  0.348721  0.212834  0.413637 0.0454084   0.19035 -0.703892 0.0519428 -0.110463  0.381838   0.31434  0.121907  0.402806  0.502962	-866.313
  1.37762   0.75459  0.298285   1.36764   1.16317  -0.17085 -0.111401  0.112617 -0.178862 -0.131683  0.447231 0.0186884  0.348721  0.212834  0.413637 0.0454084   0.19035 -0.703892 0.0519428 -0.110463  0.381838   0.31434  0.121907  0.402806  0.502962	-866.313
   1.54821    1.05375   0.146375    1.54035    1.11738   -0.19969  -0.155183   0.221499  -0.204731  -0.110926   0.441136 0.00320062     0.3871   0.206479   0.403197  0.0625577   0.188737  -0.735361  0.0665662  -0.109155   0.261738   0.277512   0.152396   0.274077   0.397177	-789.776
   1.54821    1.05375   0.146375    1.54035    1.11738   -0.19969  -0.155183   0.221499  -0.204731  -0.110926   0.441136 0.00320062     0.3871   0.206479   0.403197  0.0625577   0.188737  -0.735361  0.0665662  -0.109155   0.261738   0.277512   0.152396   0.274077   0.397177	-789.776
    1.6628    1.24369   0.147297    1.65438    1.03241  -0.217981  -0.183478   0.300631  -0.221797 -0.0881706   0.428954  -0.011407   0.435963   0.196033   0.391569  0.0849619   0.191357  -0.776939  0.0860569  -0.112091   0.214562   0.248637   0.106429   0.224509   0.336084	-752.908
    1.6628    1.24369   0.147297    1.65438    1.03241  -0.217981  -0.183478   0.300631  -0.221797 -0.0881706   0.428954  -0.011407   0.435963   0.196033   0.391569  0.0849619   0.191357  -0.776939  0.0860569  -0.112091   0.214562   0.248637   0.106429   0.224509   0.336084	-752.908
   1.73622    1.35001   0.186559    1.72464   0.900472  -0.228902   -0.20001   0.399426  -0.231808 -0.0563051   0.408234 -0.0298046   0.503666   0.178604   0.380412   0.114928   0.195366  -0.832779   0.109999  -0.114168   0.193555    0.23743  0.0881988   0.203415   0.298097	-726.292
   1.73622    1.35001   0.186559    1.72464   0.900472  -0.228902   -0.20001   0.399426  -0.231808 -0.0563051   0.408234 -0.0298046   0.503666   0.178604   0.380412   0.114928   0.195366  -0.832779   0.109999  -0.114168   0.193555    0.23743  0.0881988   0.203415   0.298097	-726.292
   1.78451    1.40783   0.226658     1.7671   0.763096  -0.235973  -0.210055   0.494174  -0.237826 -0.0229092    0.37537 -0.0526388   0.595877    0.15161   0.370894   0.143688   0.212178  -0.896544   0.135146  -0.121123   0.181667   0.235182  0.0780176    0.19233   0.260916	-703.324
   1.78451    1.40783   0.226658     1.7671   0.763096  -0.235973  -0.210055   0.494174  -0.237826 -0.0229092    0.37537 -0.0526388   0.595877    0.15161   0.370894   0.143688   0.212178  -0.896544   0.135146  -0.121123   0.181667   0.235182  0.0780176    0.19233   0.260916	-703.324
   1.81454    1.44008   0.258991     1.7904    0.64865  -0.239746  -0.216131   0.563401  -0.240539 0.00656519    0.33957  -0.078046   0.692939    0.12135   0.365299   0.175146   0.219006  -0.951703   0.156575  -0.125678    0.17314    0.23592  0.0717142   0.184945   0.224871	-685.721
   1.81454    1.44008   0.258991     1.7904    0.64865  -0.239746  -0.216131   0.563401  -0.240539 0.00656519    0.33957  -0.078046   0.692939    0.12135   0.365299   0.175146   0.219006  -0.951703   0.156575  -0.125678    0.17314    0.23592  0.0717142   0.184945   0.224871	-685.721
    1.835   1.45201  0.285759   1.80173  0.567879  -0.24249 -0.220127  0.620143 -0.241952 0.0269454  0.239081 -0.140696  0.949228 0.0382713  0.355227  0.230971  0.257291  -1.07652  0.203438  -0.14183  0.167258   0.23947  0.067969  0.180498  0.196283	-661.212
    1.835   1.45201  0.285759   1.80173  0.567879  -0.24249 -0.220127  0.620143 -0.241952 0.0269454  0.239081 -0.140696  0.949228 0.0382713  0.355227  0.230971  0.257291  -1.07652  0.203438  -0.14183  0.167258   0.23947  0.067969  0.180498  0.196283	-661.212
   1.85199    1.45892   0.313018    1.80842   0.530827  -0.244118  -0.222893   0.667646  -0.242092   0.037308   0.156812  -0.194051    1.17691 -0.0315278    0.33297   0.268562   0.279147   -1.16224   0.231822  -0.143945   0.163168   0.243605  0.0665386   0.177921   0.178551	-643.982
   1.85199    1.45892   0.313018    1.80842   0.530827  -0.244118  -0.222893   0.667646  -0.242092   0.037308   0.156812  -0.194051    1.17691 -0.0315278    0.33297   0.268562   0.279147   -1.16224   0.231822  -0.143945   0.163168   0.243605  0.0665386   0.177921   0.178551	-643.982
  1.86754   1.46292  0.336675   1.81302  0.515948  -0.24576 -0.225524  0.705718 -0.242192 0.0410045 0.0239665 -0.281798   1.57265 -0.144627  0.270923  0.312471  0.310727  -1.27245  0.268256 -0.145655   0.15963  0.246684 0.0661558  0.175866  0.169876	-622.268
  1.86754   1.46292  0.336675   1.81302  0.515948  -0.24576 -0.225524  0.705718 -0.242192 0.0410045 0.0239665 -0.281798   1.57265 -0.144627  0.270923  0.312471  0.310727  -1.27245  0.268256 -0.145655   0.15963  0.246684 0.0661558  0.175866  0.169876	-622.268
  1.88487   1.47258  0.359383   1.82062  0.522446 -0.247493 -0.228648  0.733825 -0.242596  0.038946 -0.069186 -0.351137   1.90199 -0.226153  0.185597  0.336399  0.327086  -1.33218  0.286854 -0.144819  0.156468  0.248377  0.067362  0.174017  0.169238	-607.23
  1.88487   1.47258  0.359383   1.82062  0.522446 -0.247493 -0.228648  0.733825 -0.242596  0.038946 -0.069186 -0.351137   1.90199 -0.226153  0.185597  0.336399  0.327086  -1.33218  0.286854 -0.144819  0.156468  0.248377  0.067362  0.174017  0.169238	-607.23
  1.89867   1.47898  0.376484   1.82591  0.530988 -0.248759 -0.231228  0.754458 -0.242764 0.0354519   -0.1081 -0.380344   2.05028 -0.259854  0.139131  0.341557  0.334048  -1.35502  0.292979 -0.140216  0.153628  0.248742 0.0690197   0.17234  0.173097	-600.674
  1.89867   1.47898  0.376484   1.82591  0.530988 -0.248759 -0.231228  0.754458 -0.242764 0.0354519   -0.1081 -0.380344   2.05028 -0.259854  0.139131  0.341557  0.334048  -1.35502  0.292979 -0.140216  0.153628  0.248742 0.0690197   0.17234  0.173097	-600.674
  1.90696   1.47935  0.386446   1.82731  0.533909 -0.249117 -0.232447  0.769746 -0.242296 0.0331997  -0.17678  -0.43128   2.31388 -0.319499 0.0547944  0.354836  0.340619  -1.39876  0.299805 -0.123158  0.150601  0.247105  0.070021  0.170367  0.176931	-591.907
  1.90696   1.47935  0.386446   1.82731  0.533909 -0.249117 -0.232447  0.769746 -0.242296 0.0331997  -0.17678  -0.43128   2.31388 -0.319499 0.0547944  0.354836  0.340619  -1.39876  0.299805 -0.123158  0.150601  0.247105  0.070021  0.170367  0.176931	-591.907
  1.91505   1.48001  0.394497   1.82873  0.536535 -0.249709 -0.234094   0.77987 -0.242136 0.0306467 -0.187491  -0.43832   2.35468 -0.327997 0.0402384  0.352068  0.345919  -1.40865  0.301928 -0.117923  0.148132  0.245257  0.071577  0.168828  0.181575	-590.219
  1.91505   1.48001  0.394497   1.82873  0.536535 -0.249709 -0.234094   0.77987 -0.242136 0.0306467 -0.187491  -0.43832   2.35468 -0.327997 0.0402384  0.352068  0.345919  -1.40865  0.301928 -0.117923  0.148132  0.245257  0.071577  0.168828  0.181575	-590.219
   1.91947    1.47741   0.398275    1.82847   0.536493  -0.249405  -0.234346   0.787211  -0.241355  0.0295393  -0.215111  -0.459245    2.46619  -0.351804 0.00107838   0.358983   0.347305   -1.43616   0.304347  -0.101135   0.145304   0.241898  0.0721603   0.166887   0.184178	-586.95
   1.91947    1.47741   0.398275    1.82847   0.536493  -0.249405  -0.234346   0.787211  -0.241355  0.0295393  -0.215111  -0.459245    2.46619  -0.351804 0.00107838   0.358983   0.347305   -1.43616   0.304347  -0.101135   0.145304   0.241898  0.0721603   0.166887   0.184178	-586.95
    1.92512     1.47541    0.401251     1.82916    0.535528   -0.249712   -0.235512    0.791811   -0.241214   0.0285092   -0.221826   -0.463509     2.49157   -0.357017 -0.00810352    0.356704    0.351173    -1.44357    0.305242   -0.096204     0.14318    0.239266   0.0728531    0.165673    0.186286	-586.047
    1.92512     1.47541    0.401251     1.82916    0.535528   -0.249712   -0.235512    0.791811   -0.241214   0.0285092   -0.221826   -0.463509     2.49157   -0.357017 -0.00810352    0.356704    0.351173    -1.44357    0.305242   -0.096204     0.14318    0.239266   0.0728531    0.165673    0.186286	-586.047
   1.92902    1.47185    0.40278    1.82946   0.534127  -0.249429  -0.235656   0.794884  -0.240653  0.0283246  -0.246932  -0.481896    2.59323  -0.377778 -0.0455159   0.359208   0.357279   -1.47493   0.308726 -0.0769424   0.140828   0.235772  0.0731499   0.164204    0.18713	-583.334
   1.92902    1.47185    0.40278    1.82946   0.534127  -0.249429  -0.235656   0.794884  -0.240653  0.0283246  -0.246932  -0.481896    2.59323  -0.377778 -0.0455159   0.359208   0.357279   -1.47493   0.308726 -0.0769424   0.140828   0.235772  0.0731499   0.164204    0.18713	-583.334
   1.93352    1.46979   0.404416    1.83148   0.533385  -0.249311  -0.236025    0.79675  -0.240445  0.0281331  -0.259524   -0.49134     2.6458  -0.388052 -0.0657709   0.359142   0.362063   -1.49336   0.310549 -0.0650519   0.138353   0.232165  0.0737098   0.162567   0.187428	-581.887
   1.93352    1.46979   0.404416    1.83148   0.533385  -0.249311  -0.236025    0.79675  -0.240445  0.0281331  -0.259524   -0.49134     2.6458  -0.388052 -0.0657709   0.359142   0.362063   -1.49336   0.310549 -0.0650519   0.138353   0.232165  0.0737098   0.162567   0.187428	-581.887
   1.93751    1.46691   0.405429    1.83378   0.532275   -0.24907  -0.236158   0.798092  -0.240242  0.0282345  -0.271188  -0.500459    2.69597   -0.39772 -0.0854939   0.359941   0.366012   -1.51196   0.312026 -0.0526711   0.135899    0.22871  0.0741055   0.160956   0.187344	-580.536
   1.93751    1.46691   0.405429    1.83378   0.532275   -0.24907  -0.236158   0.798092  -0.240242  0.0282345  -0.271188  -0.500459    2.69597   -0.39772 -0.0854939   0.359941   0.366012   -1.51196   0.312026 -0.0526711   0.135899    0.22871  0.0741055   0.160956   0.187344	-580.536
   1.94146    1.46364   0.406197    1.83641   0.530793  -0.248882  -0.236318   0.799027  -0.240168  0.0284951  -0.278199  -0.505726    2.72572  -0.403379 -0.0973057   0.358779   0.369704   -1.52349   0.312722 -0.0443749   0.133537   0.225419  0.0744378   0.159427   0.186987	-579.673
   1.94146    1.46364   0.406197    1.83641   0.530793  -0.248882  -0.236318   0.799027  -0.240168  0.0284951  -0.278199  -0.505726    2.72572  -0.403379 -0.0973057   0.358779   0.369704   -1.52349   0.312722 -0.0443749   0.133537   0.225419  0.0744378   0.159427   0.186987	-579.673
   1.94488     1.4596   0.406702    1.83905   0.529082  -0.248554  -0.236212   0.799723  -0.240034  0.0289924   -0.28885  -0.514099    2.77238  -0.412101  -0.116221   0.357868   0.375096   -1.54217   0.314113 -0.0315601    0.13117   0.222152  0.0746585    0.15788   0.186403	-578.447
   1.94488     1.4596   0.406702    1.83905   0.529082  -0.248554  -0.236212   0.799723  -0.240034  0.0289924   -0.28885  -0.514099    2.77238  -0.412101  -0.116221   0.357868   0.375096   -1.54217   0.314113 -0.0315601    0.13117   0.222152  0.0746585    0.15788   0.186403	-578.447
     1.948    1.45571   0.407232     1.8422   0.527549  -0.248132  -0.235944   0.800258   -0.23992  0.0295911  -0.299201  -0.523096    2.82288  -0.421705  -0.137763   0.361372   0.382781   -1.56364   0.312708 -0.0198764   0.128609   0.218789  0.0749205   0.156082   0.185464	-577.149
