 -0.151045   -0.57209   0.427914  0.0710199   0.347697   0.337725  0.0664158 -0.0629299   0.897456    2.43521	-578.108
 -0.151045   -0.57209   0.427914  0.0710199   0.347697   0.337725  0.0664158 -0.0629299   0.897456    2.43521	-578.108
 0.484048   0.45025  0.406902  0.473211  0.595905 0.0895178  0.136268 -0.132782  0.601668   2.19744	-396.492
 0.484048   0.45025  0.406902  0.473211  0.595905 0.0895178  0.136268 -0.132782  0.601668   2.19744	-396.492
 0.488431  0.425643  0.407575  0.493174  0.845776 -0.160354  0.143625  -0.14014  0.221697  0.247762	-270.606
 0.488431  0.425643  0.407575  0.493174  0.845776 -0.160354  0.143625  -0.14014  0.221697  0.247762	-270.606
 0.502841  0.400225  0.391434  0.566009  0.810944 -0.125521  0.180517 -0.177031  0.228282  0.210095	-264.771
 0.502841  0.400225  0.391434  0.566009  0.810944 -0.125521  0.180517 -0.177031  0.228282  0.210095	-264.771
  0.521257   0.385398   0.372683   0.663118   0.722133 -0.0367101   0.260956   -0.25747   0.229969   0.165642	-252.416
  0.521257   0.385398   0.372683   0.663118   0.722133 -0.0367101   0.260956   -0.25747   0.229969   0.165642	-252.416
 0.552541  0.385069  0.348504  0.764463  0.571646  0.113777  0.362738 -0.359252  0.226394   0.12193	-233.358
 0.552541  0.385069  0.348504  0.764463  0.571646  0.113777  0.362738 -0.359252  0.226394   0.12193	-233.358
 0.599959  0.396278  0.316311  0.834654  0.366629  0.318793  0.465061 -0.461575  0.218715 0.0911689	-213.077
 0.599959  0.396278  0.316311  0.834654  0.366629  0.318793  0.465061 -0.461575  0.218715 0.0911689	-213.077
 0.661095  0.408676  0.277773  0.870644  0.130174  0.555248  0.561642 -0.558157  0.209103 0.0761661	-196.675
 0.661095  0.408676  0.277773  0.870644  0.130174  0.555248  0.561642 -0.558157  0.209103 0.0761661	-196.675
 0.734658  0.417901  0.235093  0.884556 -0.113436  0.798859   0.65739 -0.653904  0.198279 0.0716798	-184.308
 0.734658  0.417901  0.235093  0.884556 -0.113436  0.798859   0.65739 -0.653904  0.198279 0.0716798	-184.308
 0.824492  0.423543  0.187447  0.885904 -0.350486   1.03591  0.759776  -0.75629    0.1868 0.0725136	-174.151
 0.824492  0.423543  0.187447  0.885904 -0.350486   1.03591  0.759776  -0.75629    0.1868 0.0725136	-174.151
 0.939426  0.426184  0.131473  0.880323 -0.578976    1.2644  0.865562 -0.862076    0.1752 0.0758914	-164.543
 0.939426  0.426184  0.131473  0.880323 -0.578976    1.2644  0.865562 -0.862076    0.1752 0.0758914	-164.543
  1.10067  0.425636 0.0576087  0.870879 -0.833882    1.5193  0.969172 -0.965687  0.161198 0.0810571	-153.089
  1.10067  0.425636 0.0576087  0.870879 -0.833882    1.5193  0.969172 -0.965687  0.161198 0.0810571	-153.089
   1.32362   0.422612 -0.0416395   0.858086   -1.10648     1.7919    1.08923   -1.08574   0.143205  0.0861528	-140.019
   1.32362   0.422612 -0.0416395   0.858086   -1.10648     1.7919    1.08923   -1.08574   0.143205  0.0861528	-140.019
