-0.675336	0
0.293479	0
-0.566152	0
-0.662249	0
-0.464794	0
-0.128926	0
-0.606917	0
-0.0439189	0
-0.307267	0
-0.752891	0
0.0285872	0
-0.0871461	0
0.0267998	0
-0.777403	0
-0.0982057	0
-0.437298	0
-0.0395998	0
-0.0380942	0
-0.668111	0
-0.00970224	0
-0.188024	0
-0.110102	0
0.0744245	0
-0.0182338	0
-0.347075	0
-0.456856	0
0.261442	0
0.490524	0
0.232348	0
-0.0550225	0
0.0755041	0
-0.218024	0
-0.0131425	0
-0.541323	0
0.095788	0
0.0650424	0
0.204756	0
-0.0548804	0
-0.0263948	0
-0.0678855	0
-0.169876	0
-0.217674	0
-0.255614	0
-0.637413	0
-0.408576	0
0.0928465	0
-0.0103339	0
0.340486	0
-0.474793	0
-0.304085	0
-0.0121009	0
-0.0423973	0
0.114385	0
0.350402	0
0.30627	0
0.207976	0
0.474565	0
0.319958	0
0.537674	0
0.230318	0
0.139096	0
0.558821	0
-0.173684	0
-0.491458	0
0.0562605	0
-0.512568	0
-0.313165	0
0.142856	0
0.288683	0
0.0165656	0
0.0109856	0
0.204912	0
-0.0874255	0
0.000117826	0
0.0463244	0
0.100053	0
0.264902	0
0.286995	0
0.255432	0
0.339656	0
0.390002	0
0.751539	0
0.576971	0
-0.0304599	0
0.0918355	0
0.178689	0
-0.108274	0
0.233118	0
0.0713945	0
0.355476	0
0.620072	0
-0.00371772	0
0.188576	0
0.589627	0
0.447895	0
0.332199	0
-0.0776231	0
0.0651763	0
0.226877	0
0.750889	0
0.0700393	0
0.6318	0
0.214982	0
0.491293	0
1.02525	0
0.234841	0
0.171209	0
-0.113202	0
0.59892	0
0.395186	0
0.248737	0
-0.0489078	0
0.153136	0
0.885568	0
0.50541	0
0.254995	0
0.92367	0
0.472854	0
-0.472762	0
0.441144	0
0.914111	0
0.369524	0
0.648715	0
0.526515	0
0.42039	0
0.888028	0
0.24125	0
0.752103	0
0.585241	0
1.0757	0
0.826017	0
0.755267	0
1.00345	0
1.02056	0
0.842663	0
1.05149	0
0.827096	0
0.683625	0
0.644034	0
0.233215	0
0.484031	0
0.319866	0
0.745716	0
0.636864	0
0.790604	0
0.786145	0
0.993025	0
0.628517	0
0.960611	0
0.982801	0
0.694109	0
0.646116	0
0.709266	0
1.07909	0
0.910971	0
0.519788	0
0.707682	0
0.706216	0
1.11341	0
1.51886	0
0.466664	0
0.799028	0
0.929289	0
1.00333	0
0.661525	0
0.650125	0
1.28912	0
1.02884	0
1.15102	0
1.58421	0
0.667983	0
1.08442	0
0.246478	0
1.02976	0
1.00594	0
0.731972	0
0.718211	0
1.21074	0
0.955721	0
1.13506	0
1.16962	0
1.07829	0
1.40856	0
1.50834	0
1.02208	0
0.861729	0
1.23907	0
1.38046	0
0.440389	0
1.61092	0
0.637702	0
1.46405	0
0.684372	0
1.08963	0
1.21833	0
1.46868	0
1.06814	0
1.40989	0
0.916074	0
0.984279	0
0.48701	0
1.63178	1
1.49306	0
1.05454	0
1.37939	0
1.71646	1
1.72837	1
0.529421	0
1.6053	1
1.02407	0
0.634731	0
1.79984	1
1.58718	1
2.28891	1
1.73707	0
1.66338	1
1.75822	1
1.78841	1
1.60794	0
1.67513	0
1.62741	0
1.74715	1
1.47683	1
1.59815	1
1.52153	1
1.80191	1
1.32478	0
1.186	1
2.09352	1
2.26653	1
1.45249	1
2.21041	1
1.54151	0
1.94056	1
1.20545	0
1.60516	1
1.84847	1
1.57707	0
2.00681	0
1.38274	0
2.01901	1
1.46839	1
1.21618	0
1.71094	1
1.5185	0
2.14175	0
1.34356	1
1.97182	1
1.63536	1
1.37611	1
1.41219	0
1.71376	0
1.98084	1
1.75808	1
1.26686	1
2.10806	0
1.3531	1
1.2069	1
1.68482	1
1.17264	0
1.25882	0
1.38936	1
1.8065	1
1.79727	1
1.44863	0
1.92449	1
1.2159	0
1.79953	1
1.73684	1
1.7112	0
1.0166	1
1.77092	0
1.47403	1
1.92899	0
1.50885	1
1.58238	1
1.34474	1
1.93674	0
1.13034	1
1.8389	1
2.11327	0
1.62849	0
2.24287	0
2.20802	0
1.77194	0
1.98624	0
2.15152	0
1.55356	1
1.10713	1
1.55894	1
1.87399	0
1.55297	1
1.81515	0
1.16496	1
1.71445	0
1.93029	0
1.1422	1
1.73797	0
1.36039	1
1.25486	1
1.10993	1
1.8354	1
1.22138	1
1.66087	1
1.68638	1
1.62414	1
1.25524	1
1.405	1
1.68698	1
1.56432	1
1.3449	1
1.25637	1
1.05053	1
1.22558	1
0.642215	1
1.73898	1
1.34051	1
1.35975	1
1.61249	1
1.71188	1
1.53798	1
1.22572	1
1.08793	1
1.26494	1
1.29704	1
1.37502	1
1.33768	1
1.5454	1
1.25418	1
1.41946	1
1.39746	1
1.02697	1
1.594	1
1.08277	1
0.964627	1
1.05689	1
1.4204	1
0.597426	1
1.57274	1
0.902215	1
1.07923	1
1.43426	1
1.8975	1
1.66452	1
1.30096	1
0.747418	1
1.11369	1
1.30018	1
1.7096	1
1.41494	1
1.24489	1
0.635454	1
0.573854	1
1.47784	1
1.27266	1
1.10615	1
1.48745	1
1.05523	1
1.31417	1
1.08847	1
1.01335	1
1.14331	1
1.45355	1
1.32954	1
0.75903	1
0.955788	1
1.27308	1
0.98202	1
1.27686	1
1.18599	1
1.02063	1
1.17989	1
1.09059	1
0.956428	1
1.06025	1
1.19299	1
0.770839	1
1.32636	1
0.86143	1
0.932881	1
0.883007	1
1.21364	1
0.952106	1
1.52881	1
0.760147	1
0.684791	1
1.18478	1
1.45589	1
0.766359	1
0.804312	1
1.02415	1
0.862267	1
0.325593	1
0.980569	1
1.08896	1
0.879096	1
0.843067	1
1.13808	1
0.515136	1
0.719082	1
